team1,team2,venue,team1_avg_elo,team2_avg_elo,team1_avg_form,team2_avg_form,team2_batsmen_avg_elo,team2_batsmen_avg_form,team1_last_5_wins,team2_last_5_wins,team1_vs_team2_matches,team1_vs_team2_wins,team2_vs_team1_wins,head_to_head_wins,head_to_head_losses,team1_won
Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1582.2727272727273,1589.4166666666667,0.1958672536723109,0.1803431571157458,1585.7142857142858,0.1569381990989021,3.0,2.0,23,13,10,19,14,1
Lucknow Super Giants,Rajasthan Royals,Sawai Mansingh Stadium,1615.8333333333333,1632.9166666666667,0.1954689871746135,0.2065607110137972,1645.571428571429,0.1761676203082559,3.0,4.0,5,1,4,1,4,1
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association Stadium,1600.4545454545455,1528.5833333333333,0.2033628919971084,0.1555576571017554,1498.1666666666667,0.1199150894355501,2.0,3.0,5,2,3,16,17,1
Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,1637.0833333333333,1601.4166666666667,0.1715177675124428,0.2004500071921598,1591.6,0.1963376856525114,2.0,0.0,12,5,7,18,15,0
Sunrisers Hyderabad,Chennai Super Kings,MA Chidambaram Stadium,1575.5,1628.5,0.1802308674134621,0.2172341021644047,1638.25,0.2330962730458308,2.0,3.0,21,6,15,10,21,0
Gujarat Titans,Lucknow Super Giants,Ekana Cricket Stadium,1657.1666666666667,1622.8333333333333,0.1830055531357201,0.1925345524249142,1601.1666666666667,0.1707667117385396,3.0,3.0,5,4,1,4,1,1
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,1528.5833333333333,1563.6666666666667,0.1555576571017554,0.1961786812227728,1544.8333333333333,0.1913573890500518,2.0,3.0,6,3,3,15,17,1
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,1596.5,1624.4166666666667,0.1881658678623983,0.1963183686620833,1631.0,0.1586093191338891,2.0,3.0,29,15,12,15,14,1
Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,1620.5454545454545,1635.3333333333333,0.2153228935263659,0.1891211812535688,1613.6,0.1690613997553675,4.0,2.0,29,19,10,19,10,1
Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1597.5,1591.5833333333333,0.1888343467982066,0.1917028224581794,1594.6666666666667,0.1689960036809809,1.0,2.0,12,7,5,18,17,1
Gujarat Titans,Mumbai Indians,Narendra Modi Stadium,1655.5833333333333,1575.5833333333333,0.1897007649252301,0.1959380224124993,1544.8333333333333,0.1913573890500518,3.0,3.0,5,3,2,5,4,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,1650.3333333333333,1596.5,0.1952436986281695,0.1881658678623983,1591.0,0.1597716141465395,1.0,3.0,32,18,14,20,14,1
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,1620.25,1626.5454545454545,0.2087141680937984,0.2128943309882424,1632.0,0.2203763422819884,3.0,4.0,29,13,16,13,16,1
Lucknow Super Giants,Kings XI Punjab,Punjab Cricket Association Stadium,1625.75,1527.25,0.2035089803198698,0.1601318301511002,1503.0,0.1468394259336271,3.0,2.0,4,3,1,3,1,1
Kolkata Knight Riders,Gujarat Titans,Eden Gardens,1655.1666666666667,1659.9,0.1931863308797482,0.2051716769338085,1666.75,0.1599426065614358,1.0,3.0,3,1,2,2,5,0
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,1585.75,1603.0,0.1787102691182909,0.18846059382559,1584.8333333333333,0.1585968889837404,2.0,2.0,12,5,7,17,18,1
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,1631.9166666666667,1577.3636363636365,0.2138758378531732,0.2003267236305866,1560.2,0.2004568879849588,3.0,3.0,29,14,15,14,15,0
Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadium,1623.4,1530.4545454545455,0.2198089763324011,0.1746892692557456,1503.0,0.1468394259336271,3.0,2.0,7,2,5,16,14,0
Royal Challengers Bangalore,Lucknow Super Giants,Ekana Cricket Stadium,1606.9166666666667,1623.5833333333333,0.1891996738969138,0.1961303715899776,1605.4,0.1837989547954673,3.0,3.0,4,3,1,3,2,1
Delhi Capitals,Gujarat Titans,Narendra Modi Stadium,1599.4166666666667,1655.5833333333333,0.1840796401014951,0.1897007649252301,1658.0,0.1501302265520648,2.0,4.0,5,3,2,6,3,1
Lucknow Super Giants,Chennai Super Kings,Ekana Cricket Stadium,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5,3,1,3,1,0
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association Stadium,1548.2727272727273,1574.6363636363635,0.1699409094476116,0.2058591974829259,1560.2,0.2004568879849588,3.0,3.0,6,3,3,15,17,0
Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1676.9166666666667,1584.25,0.2040759837133337,0.1775701383704155,1585.7142857142858,0.1569381990989021,1.0,2.0,28,19,9,26,11,1
Rajasthan Royals,Gujarat Titans,Sawai Mansingh Stadium,1634.4166666666667,1670.25,0.2074403754371497,0.220784687191454,1715.0,0.1771655772196454,2.0,3.0,6,1,5,1,5,0
Royal Challengers Bangalore,Delhi Capitals,Arun Jaitley Stadium,1615.1818181818182,1618.2222222222222,0.1987183872365883,0.2289160043099091,1590.3333333333333,0.250960074993213,3.0,3.0,9,4,5,19,11,0
Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,1567.0833333333333,1631.3333333333333,0.1920068724794642,0.2153349045514726,1618.3333333333333,0.2133722417322917,3.0,2.5,37,20,17,20,17,0
Gujarat Titans,Lucknow Super Giants,Narendra Modi Stadium,1672.3333333333333,1638.4166666666667,0.2115375933827425,0.1850132110961974,1627.4,0.1725838732264439,4.0,2.5,5,4,1,4,1,1
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,1614.8,1586.0,0.2127953116258833,0.1715630123098427,1605.0,0.1583084602289139,1.0,1.0,20,9,11,16,13,0
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,1550.6666666666667,1679.8333333333333,0.1679790539553377,0.2066544898076293,1638.4,0.1842875583556325,2.0,2.0,6,3,3,12,21,0
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1589.8333333333333,1595.2727272727273,0.1970756791671318,0.1993035456770024,1557.4,0.1795251338202224,3.0,2.0,32,14,18,14,19,0
Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadium,1631.3333333333333,1585.5,0.2153349045514726,0.1800172590501546,1564.8333333333333,0.1688663276121351,2.5,4.0,12,7,5,19,11,1
Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,1668.25,1609.6666666666667,0.200939221324488,0.2117308326802562,1655.6666666666667,0.2211224343085756,3.0,1.0,28,14,14,14,14,0
Mumbai Indians,Gujarat Titans,Wankhede Stadium,1592.0833333333333,1660.9166666666667,0.1875163454420141,0.1856882228602114,1658.0,0.1501302265520648,3.0,4.0,5,2,3,4,5,1
Kings XI Punjab,Delhi Capitals,Arun Jaitley Stadium,1549.25,1595.4166666666667,0.1648739888076933,0.1960981926343978,1571.2,0.1965975149452617,2.0,3.0,7,2,5,17,16,1
Sunrisers Hyderabad,Lucknow Super Giants,Rajiv Gandhi International Stadium,1583.6363636363635,1633.7272727272727,0.1691687219286737,0.1941164285852943,1638.0,0.1898219109482104,2.0,1.5,4,1,3,1,3,0
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1605.6,1614.8333333333333,0.1802476431111166,0.1968613441187912,1654.1666666666667,0.1840997612117596,2.0,2.0,29,15,12,15,14,1
Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,1631.3333333333333,1679.8333333333333,0.2153349045514726,0.2066544898076293,1638.4,0.1842875583556325,2.5,3.0,29,19,10,19,10,0
Gujarat Titans,Sunrisers Hyderabad,Narendra Modi Stadium,1656.75,1581.0,0.1985257893719313,0.1719870446638249,1591.2857142857142,0.1422776219951537,3.0,2.0,4,3,1,3,6,1
Lucknow Super Giants,Mumbai Indians,Ekana Cricket Stadium,1637.4545454545455,1589.25,0.1854821563082009,0.1832782967604263,1557.3333333333333,0.1592471353263758,2.5,4.0,6,5,1,5,1,1
Delhi Capitals,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,1627.4,1535.5,0.2320021794551455,0.1814527945971575,1503.0,0.1468394259336271,2.0,2.0,7,5,2,16,17,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,1586.1818181818182,1624.111111111111,0.1620666018129125,0.2002917802477475,1665.0,0.2300200775454238,2.0,2.0,22,12,10,19,16,0
Kings XI Punjab,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,1531.3636363636365,1637.5833333333333,0.1827219534618045,0.203448476284082,1645.571428571429,0.1761676203082559,2.0,1.0,7,3,4,12,16,0
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,1644.111111111111,1580.0833333333333,0.2337779864715402,0.1909729425965752,1569.8333333333333,0.1698676482226357,2.5,3.0,12,7,5,19,11,1
Lucknow Super Giants,Kolkata Knight Riders,Eden Gardens,1620.25,1679.8333333333333,0.1723404659729922,0.2066544898076293,1638.4,0.1842875583556325,2.5,3.0,5,3,2,3,2,1
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,1539.8333333333333,1617.6666666666667,0.1454999934640456,0.2071597263251444,1599.3333333333333,0.1899080678601283,1.0,3.0,23,10,13,14,19,0
Royal Challengers Bangalore,Gujarat Titans,M Chinnaswamy Stadium,1576.75,1661.090909090909,0.1793357208503828,0.1860847652077204,1638.2,0.1389921804872439,3.0,3.0,3,1,2,6,4,0
Chennai Super Kings,Gujarat Titans,MA Chidambaram Stadium,1631.3333333333333,1636.8333333333333,0.2153349045514726,0.1808320171615542,1638.2,0.1389921804872439,3.5,4.0,7,3,4,3,4,1
Mumbai Indians,Lucknow Super Giants,MA Chidambaram Stadium,1583.0,1616.0833333333333,0.1993334236222643,0.1818420239113098,1598.2,0.1522280548603516,3.0,3.5,6,1,5,1,5,1
Gujarat Titans,Mumbai Indians,Narendra Modi Stadium,1663.3333333333333,1582.75,0.2276534844133342,0.1919115607052146,1538.6666666666667,0.1680375658527767,3.0,4.0,5,3,2,5,4,1
Gujarat Titans,Chennai Super Kings,Narendra Modi Stadium,1663.3333333333333,1636.8181818181818,0.2276534844133342,0.2205546813431204,1618.3333333333333,0.2133722417322917,3.0,4.0,7,4,3,4,3,0
Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,1634.6666666666667,1629.1,0.1885964232856261,0.1987567434680784,1600.8,0.1920072749068571,0.0,4.0,2,1,1,11,21,0
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,1717.8333333333333,1607.9166666666667,0.2157925864648022,0.1854697511735025,1598.6666666666667,0.1667389155183564,3.0,1.0,28,19,9,26,11,1
Delhi Capitals,Kings XI Punjab,Punjab Cricket Association Stadium,1595.8333333333333,1552.0833333333333,0.1818385932250334,0.1989017720258258,1556.8,0.1763757654155937,2.0,1.0,7,5,2,16,17,0
Rajasthan Royals,Lucknow Super Giants,Sawai Mansingh Stadium,1628.6666666666667,1635.75,0.214475388251364,0.1937102175601189,1635.0,0.1766144210950565,2.0,3.0,5,4,1,4,1,1
Gujarat Titans,Mumbai Indians,Narendra Modi Stadium,1629.25,1510.6666666666667,0.193599037521979,0.1744267501731822,1494.0,0.1873001453302271,3.0,3.0,5,3,2,5,4,1
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,1552.0833333333333,1620.5,0.1989017720258258,0.1796505704229247,1602.1666666666667,0.1835555676546678,2.0,0.0,2,0,2,17,16,0
Chennai Super Kings,Gujarat Titans,MA Chidambaram Stadium,1622.4545454545455,1629.25,0.2008559921863664,0.193599037521979,1655.0,0.1844748576868237,4.0,3.0,7,3,4,3,4,1
Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,1620.8181818181818,1518.0,0.1993147845561312,0.1698564726169178,1508.2,0.1945605082612379,0.0,2.0,23,10,13,14,19,1
Rajasthan Royals,Delhi Capitals,Sawai Mansingh Stadium,1628.6666666666667,1596.8181818181818,0.214475388251364,0.2101957137643355,1580.6,0.189351355335196,3.0,1.0,11,4,7,15,14,1
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,1621.5833333333333,1723.8,0.1949167054721922,0.227819751793893,1712.5,0.2148091834011919,1.0,3.0,2,0,2,14,20,0
Lucknow Super Giants,Kings XI Punjab,Ekana Cricket Stadium,1635.5833333333333,1552.0833333333333,0.2046667189928016,0.1989017720258258,1556.8,0.1763757654155937,3.0,2.0,4,3,1,3,1,1
Sunrisers Hyderabad,Gujarat Titans,Narendra Modi Stadium,1614.9166666666667,1623.909090909091,0.1860429401498385,0.2012504555692256,1655.0,0.1844748576868237,1.0,2.0,4,1,3,6,3,0
Delhi Capitals,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1612.9166666666667,1616.4166666666667,0.2167379983681499,0.1989806377528199,1586.571428571429,0.169961057033197,1.0,5.0,12,5,7,11,19,1
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,1523.0,1616.4,0.1945980240494409,0.2059165931634921,1612.0,0.1624180451922217,2.0,4.0,29,15,14,15,14,0
Lucknow Super Giants,Royal Challengers Bangalore,M Chinnaswamy Stadium,1633.25,1603.1666666666667,0.205073230921701,0.180169334060393,1602.1666666666667,0.1835555676546678,3.0,1.0,1,1,0,2,3,1
Kolkata Knight Riders,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1719.6363636363635,1599.25,0.2174992037608966,0.1975821202915481,1608.8,0.2222617499144201,3.0,2.0,12,5,7,18,15,1
Gujarat Titans,Kings XI Punjab,Narendra Modi Stadium,1620.8333333333333,1551.5833333333333,0.1946252946317432,0.1953828156251593,1543.0,0.1799713307669133,3.0,1.0,5,3,2,5,4,0
Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1607.3333333333333,1642.5454545454545,0.1912651824881537,0.1997440687170438,1670.25,0.2169505130205642,4.0,1.0,21,15,6,21,10,0
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1591.9,1632.6363636363635,0.1520738757887555,0.2114995451205705,1642.5,0.1799032151087438,1.0,4.0,2,0,2,15,14,0
Mumbai Indians,Delhi Capitals,Wankhede Stadium,1556.25,1590.1666666666667,0.2025081838092247,0.1899393659590446,1586.3333333333333,0.1879959027064612,1.0,1.0,13,8,5,19,16,1
Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,1633.25,1604.6666666666667,0.205073230921701,0.1901993844327103,1607.0,0.17029647852577,3.0,2.0,5,1,4,1,4,1
Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,1706.9166666666667,1619.3,0.2101148523389479,0.200800738701221,1592.4,0.193585209610416,4.0,3.0,29,10,19,10,19,0
Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association Stadium,1636.75,1551.5833333333333,0.1878735846510231,0.1953828156251593,1543.0,0.1799713307669133,2.0,2.0,7,5,2,19,14,1
Rajasthan Royals,Gujarat Titans,Sawai Mansingh Stadium,1626.8181818181818,1622.9166666666667,0.2178127959704985,0.177743684986303,1623.6666666666667,0.147272988482649,5.0,2.0,6,1,5,1,5,0
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1590.0,1561.909090909091,0.1859874522555868,0.2035947516448352,1570.0,0.205060717194896,1.0,1.0,1,0,1,14,19,0
Lucknow Super Giants,Delhi Capitals,Ekana Cricket Stadium,1625.1666666666667,1640.8181818181818,0.1851578255045726,0.2313185486090708,1622.1666666666667,0.2317122165955269,3.0,1.0,5,3,2,3,2,0
Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association Stadium,1532.3333333333333,1606.75,0.1967665356428272,0.1853847754911433,1607.857142857143,0.1430929321456988,2.0,4.0,7,3,4,12,16,0
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,1617.1818181818182,1558.5,0.2135435132848349,0.2017986532698664,1560.2,0.2004568879849588,3.0,2.0,37,17,20,17,20,1
Lucknow Super Giants,Kolkata Knight Riders,Eden Gardens,1615.8333333333333,1732.5555555555557,0.1569024938791751,0.2407695673158569,1688.6666666666667,0.2264606999036179,3.0,3.0,5,3,2,3,2,0
Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,1634.7272727272727,1598.0833333333333,0.1960637454354579,0.1885720509475465,1589.625,0.1670743037791953,3.0,1.0,2,1,1,19,16,1
Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,1720.8333333333333,1629.25,0.2210390486258866,0.1998470065984046,1635.7142857142858,0.1704225310818484,4.0,4.0,28,14,14,14,14,0
Gujarat Titans,Delhi Capitals,Narendra Modi Stadium,1617.1666666666667,1634.8333333333333,0.1856365118807735,0.2084816935003632,1629.6666666666667,0.217216597812957,2.0,2.0,5,2,3,3,6,0
Mumbai Indians,Kings XI Punjab,Punjab Cricket Association Stadium,1558.5,1524.6666666666667,0.2017986532698664,0.1800487105362313,1508.6666666666667,0.1454764026164751,2.0,1.0,6,3,3,17,15,1
Chennai Super Kings,Lucknow Super Giants,Ekana Cricket Stadium,1618.0,1648.7777777777778,0.1996527794131798,0.195728407857754,1660.3333333333333,0.2322317520905775,3.0,3.0,5,1,3,1,3,0
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,1630.0833333333333,1617.0833333333333,0.187924079203402,0.2286726883985346,1614.6666666666667,0.2363405664491512,4.0,3.0,12,5,7,17,18,1
Kings XI Punjab,Gujarat Titans,Punjab Cricket Association Stadium,1524.6666666666667,1618.0,0.1800487105362313,0.1964755256862627,1631.2,0.1855577717767276,1.0,2.0,5,2,3,4,5,0
Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,1712.1666666666667,1644.9166666666667,0.2179022862370409,0.1985860239523967,1605.142857142857,0.1862919012263713,3.0,0.0,2,2,0,20,14,1
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,1536.3333333333333,1633.875,0.2000838258947584,0.2374283787829988,1655.6666666666667,0.2211224343085756,3.0,4.0,29,15,14,15,14,0
Chennai Super Kings,Lucknow Super Giants,MA Chidambaram Stadium,1622.5833333333333,1645.090909090909,0.2093774243367257,0.1832969198702363,1647.6,0.1902811408249091,2.0,3.0,5,1,3,1,3,0
Delhi Capitals,Gujarat Titans,Arun Jaitley Stadium,1635.090909090909,1618.0,0.225683609314633,0.1964755256862627,1631.2,0.1855577717767276,2.0,2.0,5,3,2,6,3,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1656.5,1633.3333333333333,0.2028507452136457,0.1901480106244926,1642.6,0.1904786847377373,0.0,4.0,2,1,1,16,19,1
Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,1699.0,1561.7,0.2076798329556485,0.2095436815519666,1563.25,0.1842744902442548,3.0,1.0,6,3,3,21,12,0
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,1625.1818181818182,1532.25,0.2141310938428737,0.1895973408520234,1544.8333333333333,0.1913573890500518,3.0,3.0,13,5,8,16,19,1
Lucknow Super Giants,Rajasthan Royals,Ekana Cricket Stadium,1641.75,1625.8,0.1847349208356729,0.2162520035069454,1630.8,0.1852920615462381,3.0,4.0,5,1,4,1,4,0
Gujarat Titans,Royal Challengers Bangalore,Narendra Modi Stadium,1615.5454545454545,1670.0,0.2039904186350052,0.201225202542589,1652.6666666666667,0.231767059798801,2.0,1.0,2,0,2,4,6,0
Chennai Super Kings,Sunrisers Hyderabad,MA Chidambaram Stadium,1627.2727272727273,1625.5833333333333,0.214055612017942,0.1807701313007244,1618.6666666666667,0.1724077599151926,2.0,4.0,21,15,6,21,10,1
Delhi Capitals,Kolkata Knight Riders,Eden Gardens,1606.0833333333333,1737.7,0.1885450112429313,0.2346780739736626,1712.5,0.2148091834011919,4.0,2.0,12,7,5,15,18,0
Mumbai Indians,Lucknow Super Giants,Ekana Cricket Stadium,1536.3333333333333,1608.3333333333333,0.2000838258947584,0.1746865849493374,1574.8333333333333,0.1166270287491557,2.0,2.0,6,1,5,1,5,0
Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadium,1599.5833333333333,1561.7,0.1725073126967332,0.2095436815519666,1563.25,0.1842744902442548,3.0,1.0,7,2,5,16,14,0
Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,1629.909090909091,1629.5,0.1957555895099112,0.2024181204092669,1635.7142857142858,0.1704225310818484,3.0,4.0,20,11,9,13,16,1
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,1705.6666666666667,1527.25,0.2125687416380397,0.1978679741848415,1527.142857142857,0.1866732089936116,3.0,1.0,34,11,23,11,23,1
Gujarat Titans,Royal Challengers Bangalore,M Chinnaswamy Stadium,1623.3333333333333,1650.4166666666667,0.1791833479152246,0.2098723954585178,1636.2,0.2243165726528336,2.0,2.0,2,0,2,4,6,0
Kolkata Knight Riders,Lucknow Super Giants,Ekana Cricket Stadium,1720.8333333333333,1597.2307692307693,0.2210390486258866,0.1619551515458704,1574.8333333333333,0.1166270287491557,3.0,3.0,5,2,3,2,3,1
Chennai Super Kings,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,1598.8333333333333,1548.0833333333333,0.1872200091559596,0.2006399855707396,1535.5,0.174890162051038,2.0,2.0,7,2,5,16,14,1
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,1609.75,1531.4,0.1776268639751492,0.2002007544535427,1540.2,0.1957621994869109,3.0,1.0,23,10,13,14,19,0
Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,1634.5833333333333,1606.25,0.2058765527415435,0.183265698351654,1595.857142857143,0.1375898075545121,3.0,4.0,11,7,4,14,15,1
Lucknow Super Giants,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1631.2,1643.375,0.199351960330491,0.1952202442891892,1719.5,0.2202209329499259,3.0,2.0,4,3,1,3,1,0
Royal Challengers Bangalore,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,1656.5,1533.1666666666667,0.2028507452136457,0.1992296921301781,1535.5,0.174890162051038,3.0,2.0,2,2,0,16,17,1
Gujarat Titans,Chennai Super Kings,Narendra Modi Stadium,1608.6,1605.3333333333333,0.2105637664860324,0.1952257928702959,1592.3333333333333,0.1897313522530156,1.0,2.0,7,4,3,4,3,1
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,1726.5,1525.25,0.2189293488536479,0.1941590841713462,1527.142857142857,0.1866732089936116,4.0,1.0,34,11,23,11,23,1
Rajasthan Royals,Chennai Super Kings,MA Chidambaram Stadium,1611.8333333333333,1610.0,0.2034078186869369,0.1827454139950877,1592.8,0.1681827189565116,3.0,2.0,29,13,16,13,16,0
Royal Challengers Bangalore,Delhi Capitals,M Chinnaswamy Stadium,1656.5,1615.1666666666667,0.2028507452136457,0.207488439709035,1578.3333333333333,0.1971817095985866,4.0,3.0,1,1,0,19,11,1
